t,x,u_num,u_exact
0.330200,0.696970,0.7884591935,0.7884572908
0.330200,0.707071,0.7702482959,0.7702464373
0.330200,0.717172,0.7512618237,0.7512600108
0.330200,0.727273,0.7315188944,0.7315171292
0.330200,0.737374,0.7110393877,0.7110376718
0.330200,0.747475,0.6898439245,0.6898422598
0.330200,0.757576,0.6679538470,0.6679522351
0.330200,0.767677,0.6453911966,0.6453896392
0.330200,0.777778,0.6221786919,0.6221771905
0.330200,0.787879,0.5983397061,0.5983382622
0.330200,0.797980,0.5738982429,0.5738968580
0.330200,0.808081,0.5488789128,0.5488775883
0.330200,0.818182,0.5233069081,0.5233056453
0.330200,0.828283,0.4972079778,0.4972067780
0.330200,0.838384,0.4706084012,0.4706072655
0.330200,0.848485,0.4435349618,0.4435338915
0.330200,0.858586,0.4160149203,0.4160139164
0.330200,0.868687,0.3880759870,0.3880750505
0.330200,0.878788,0.3597462941,0.3597454260
0.330200,0.888889,0.3310543672,0.3310535684
0.330200,0.898990,0.3020290966,0.3020283678
0.330200,0.909091,0.2726997083,0.2726990503
0.330200,0.919192,0.2430957346,0.2430951479
0.330200,0.929293,0.2132469840,0.2132464694
0.330200,0.939394,0.1831835118,0.1831830697
0.330200,0.949495,0.1529355893,0.1529352202
0.330200,0.959596,0.1225336736,0.1225333779
0.330200,0.969697,0.0920083769,0.0920081549
0.330200,0.979798,0.0613904356,0.0613902875
0.330200,0.989899,0.0307106793,0.0307106052
0.330200,1.000000,0.0000000000,0.0000000000
0.340200,0.000000,0.0000000000,0.0000000000
0.340200,0.010101,0.0306803863,0.0306803100
0.340200,0.020202,0.0613298801,0.0613297276
0.340200,0.030303,0.0919176198,0.0919173913
0.340200,0.040404,0.1224128063,0.1224125020
0.340200,0.050505,0.1527847335,0.1527843537
0.340200,0.060606,0.1830028194,0.1830023645
0.340200,0.070707,0.2130366370,0.2130361074
0.340200,0.080808,0.2428559448,0.2428553410
0.340200,0.090909,0.2724307172,0.2724300399
0.340200,0.101010,0.3017311750,0.3017304248
0.340200,0.111111,0.3307278150,0.3307269928
0.340200,0.121212,0.3593914402,0.3593905467
0.340200,0.131313,0.3876931886,0.3876922248
0.340200,0.141414,0.4156045629,0.4156035297
0.340200,0.151515,0.4430974586,0.4430963570
0.340200,0.161616,0.4701441928,0.4701430239
0.340200,0.171717,0.4967175316,0.4967162966
0.340200,0.181818,0.5227907179,0.5227894181
0.340200,0.191919,0.5483374983,0.5483361350
0.340200,0.202020,0.5733321493,0.5733307239
0.340200,0.212121,0.5977495035,0.5977480173
0.340200,0.222222,0.6215649745,0.6215634292
0.340200,0.232323,0.6447545823,0.6447529794
0.340200,0.242424,0.6672949769,0.6672933179
0.340200,0.252525,0.6891634621,0.6891617487
0.340200,0.262626,0.7103380180,0.7103362520
0.340200,0.272727,0.7307973238,0.7307955069
0.340200,0.282828,0.7505207786,0.7505189127
0.340200,0.292929,0.7694885226,0.7694866095
0.340200,0.303030,0.7876814569,0.7876794986
0.340200,0.313131,0.8050812627,0.8050792612
0.340200,0.323232,0.8216704200,0.8216683772
0.340200,0.333333,0.8374322248,0.8374301428
0.340200,0.343434,0.8523508063,0.8523486872
0.340200,0.353535,0.8664111428,0.8664089887
0.340200,0.363636,0.8795990767,0.8795968899
0.340200,0.373737,0.8919013289,0.8918991115
0.340200,0.383838,0.9033055121,0.9033032663
0.340200,0.393939,0.9138001432,0.9137978714
0.340200,0.404040,0.9233746551,0.9233723594
0.340200,0.414141,0.9320194069,0.9320170897
0.340200,0.424242,0.9397256941,0.9397233578
0.340200,0.434343,0.9464857573,0.9464834042
0.340200,0.444444,0.9522927895,0.9522904220
0.340200,0.454545,0.9571409436,0.9571385640
0.340200,0.464646,0.9610253380,0.9610229487
0.340200,0.474747,0.9639420612,0.9639396647
0.340200,0.484848,0.9658881765,0.9658857752
0.340200,0.494949,0.9668617243,0.9668593205
0.340200,0.505051,0.9668617243,0.9668593205
0.340200,0.515152,0.9658881765,0.9658857752
0.340200,0.525253,0.9639420612,0.9639396647
0.340200,0.535354,0.9610253380,0.9610229487
0.340200,0.545455,0.9571409436,0.9571385640
0.340200,0.555556,0.9522927895,0.9522904220
0.340200,0.565657,0.9464857573,0.9464834042
0.340200,0.575758,0.9397256941,0.9397233578
0.340200,0.585859,0.9320194069,0.9320170897
0.340200,0.595960,0.9233746551,0.9233723594
0.340200,0.606061,0.9138001432,0.9137978714
0.340200,0.616162,0.9033055121,0.9033032663
0.340200,0.626263,0.8919013289,0.8918991115
0.340200,0.636364,0.8795990767,0.8795968899
0.340200,0.646465,0.8664111428,0.8664089887
0.340200,0.656566,0.8523508063,0.8523486872
0.340200,0.666667,0.8374322248,0.8374301428
0.340200,0.676768,0.8216704200,0.8216683772
0.340200,0.686869,0.8050812627,0.8050792612
0.340200,0.696970,0.7876814569,0.7876794986
0.340200,0.707071,0.7694885226,0.7694866095
0.340200,0.717172,0.7505207786,0.7505189127
0.340200,0.727273,0.7307973238,0.7307955069
0.340200,0.737374,0.7103380180,0.7103362520
0.340200,0.747475,0.6891634621,0.6891617487
0.340200,0.757576,0.6672949769,0.6672933179
0.340200,0.767677,0.6447545823,0.6447529794
0.340200,0.777778,0.6215649745,0.6215634292
0.340200,0.787879,0.5977495035,0.5977480173
0.340200,0.797980,0.5733321493,0.5733307239
0.340200,0.808081,0.5483374983,0.5483361350
0.340200,0.818182,0.5227907179,0.5227894181
0.340200,0.828283,0.4967175316,0.4967162966
0.340200,0.838384,0.4701441928,0.4701430239
0.340200,0.848485,0.4430974586,0.4430963570
0.340200,0.858586,0.4156045629,0.4156035297
0.340200,0.868687,0.3876931886,0.3876922248
0.340200,0.878788,0.3593914402,0.3593905467
0.340200,0.888889,0.3307278150,0.3307269928
0.340200,0.898990,0.3017311750,0.3017304248
0.340200,0.909091,0.2724307172,0.2724300399
0.340200,0.919192,0.2428559448,0.2428553410
0.340200,0.929293,0.2130366370,0.2130361074
0.340200,0.939394,0.1830028194,0.1830023645
0.340200,0.949495,0.1527847335,0.1527843537
0.340200,0.959596,0.1224128063,0.1224125020
0.340200,0.969697,0.0919176198,0.0919173913
0.340200,0.979798,0.0613298801,0.0613297276
0.340200,0.989899,0.0306803863,0.0306803100
0.340200,1.000000,0.0000000000,0.0000000000
0.350200,0.000000,0.0000000000,0.0000000000
0.350200,0.010101,0.0306501232,0.0306500447
0.350200,0.020202,0.0612693842,0.0612692274
0.350200,0.030303,0.0918269522,0.0918267172
0.350200,0.040404,0.1222920583,0.1222917453
0.350200,0.050505,0.1526340266,0.1526336360
0.350200,0.060606,0.1828223054,0.1828218375
0.350200,0.070707,0.2128264976,0.2128259529
0.350200,0.080808,0.2426163916,0.2426157706
0.350200,0.090909,0.2721619914,0.2721612949
0.350200,0.101010,0.3014335472,0.3014327757
0.350200,0.111111,0.3304015849,0.3304007393
0.350200,0.121212,0.3590369363,0.3590360174
0.350200,0.131313,0.3873107679,0.3873097766
0.350200,0.141414,0.4151946104,0.4151935478
0.350200,0.151515,0.4426603871,0.4426592542
0.350200,0.161616,0.4696804423,0.4696792403
0.350200,0.171717,0.4962275691,0.4962262991
0.350200,0.181818,0.5222750368,0.5222737002
0.350200,0.191919,0.5477966179,0.5477952159
0.350200,0.202020,0.5727666142,0.5727651483
0.350200,0.212121,0.5971598830,0.5971583547
0.350200,0.222222,0.6209518625,0.6209502733
0.350200,0.232323,0.6441185961,0.6441169476
0.350200,0.242424,0.6666367568,0.6666350507
0.350200,0.252525,0.6884836709,0.6884819088
0.350200,0.262626,0.7096373402,0.7096355241
0.350200,0.272727,0.7300764649,0.7300745964
0.350200,0.282828,0.7497804645,0.7497785456
0.350200,0.292929,0.7687294987,0.7687275313
0.350200,0.303030,0.7869044875,0.7869024736
0.350200,0.313131,0.8042871301,0.8042850718
0.350200,0.323232,0.8208599238,0.8208578230
0.350200,0.333333,0.8366061812,0.8366040401
0.350200,0.343434,0.8515100470,0.8515078677
0.350200,0.353535,0.8655565144,0.8655542992
0.350200,0.363636,0.8787314397,0.8787291908
0.350200,0.373737,0.8910215570,0.8910192766
0.350200,0.383838,0.9024144911,0.9024121816
0.350200,0.393939,0.9128987703,0.9128964339
0.350200,0.404040,0.9224638378,0.9224614770
0.350200,0.414141,0.9311000624,0.9310976795
0.350200,0.424242,0.9387987482,0.9387963456
0.350200,0.434343,0.9455521432,0.9455497233
0.350200,0.444444,0.9513534474,0.9513510126
0.350200,0.454545,0.9561968193,0.9561943721
0.350200,0.464646,0.9600773820,0.9600749249
0.350200,0.474747,0.9629912282,0.9629887637
0.350200,0.484848,0.9649354239,0.9649329544
0.350200,0.494949,0.9659080114,0.9659055394
0.350200,0.505051,0.9659080114,0.9659055394
0.350200,0.515152,0.9649354239,0.9649329544
0.350200,0.525253,0.9629912282,0.9629887637
0.350200,0.535354,0.9600773820,0.9600749249
0.350200,0.545455,0.9561968193,0.9561943721
0.350200,0.555556,0.9513534474,0.9513510126
0.350200,0.565657,0.9455521432,0.9455497233
0.350200,0.575758,0.9387987482,0.9387963456
0.350200,0.585859,0.9311000624,0.9310976795
0.350200,0.595960,0.9224638378,0.9224614770
0.350200,0.606061,0.9128987703,0.9128964339
0.350200,0.616162,0.9024144911,0.9024121816
0.350200,0.626263,0.8910215570,0.8910192766
0.350200,0.636364,0.8787314397,0.8787291908
0.350200,0.646465,0.8655565144,0.8655542992
0.350200,0.656566,0.8515100470,0.8515078677
0.350200,0.666667,0.8366061812,0.8366040401
0.350200,0.676768,0.8208599238,0.8208578230
0.350200,0.686869,0.8042871301,0.8042850718
0.350200,0.696970,0.7869044875,0.7869024736
0.350200,0.707071,0.7687294987,0.7687275313
0.350200,0.717172,0.7497804645,0.7497785456
0.350200,0.727273,0.7300764649,0.7300745964
0.350200,0.737374,0.7096373402,0.7096355241
0.350200,0.747475,0.6884836709,0.6884819088
0.350200,0.757576,0.6666367568,0.6666350507
0.350200,0.767677,0.6441185961,0.6441169476
0.350200,0.777778,0.6209518625,0.6209502733
0.350200,0.787879,0.5971598830,0.5971583547
0.350200,0.797980,0.5727666142,0.5727651483
0.350200,0.808081,0.5477966179,0.5477952159
0.350200,0.818182,0.5222750368,0.5222737002
0.350200,0.828283,0.4962275691,0.4962262991
0.350200,0.838384,0.4696804423,0.4696792403
0.350200,0.848485,0.4426603871,0.4426592542
0.350200,0.858586,0.4151946104,0.4151935478
0.350200,0.868687,0.3873107679,0.3873097766
0.350200,0.878788,0.3590369363,0.3590360174
0.350200,0.888889,0.3304015849,0.3304007393
0.350200,0.898990,0.3014335472,0.3014327757
0.350200,0.909091,0.2721619914,0.2721612949
0.350200,0.919192,0.2426163916,0.2426157706
0.350200,0.929293,0.2128264976,0.2128259529
0.350200,0.939394,0.1828223054,0.1828218375
0.350200,0.949495,0.1526340266,0.1526336360
0.350200,0.959596,0.1222920583,0.1222917453
0.350200,0.969697,0.0918269522,0.0918267172
0.350200,0.979798,0.0612693842,0.0612692274
0.350200,0.989899,0.0306501232,0.0306500447
0.350200,1.000000,0.0000000000,0.0000000000
0.360200,0.000000,0.0000000000,0.0000000000
0.360200,0.010101,0.0306198899,0.0306198093
0.360200,0.020202,0.0612089481,0.0612087870
0.360200,0.030303,0.0917363741,0.0917361326
0.360200,0.040404,0.1221714293,0.1221711077
0.360200,0.050505,0.1524834683,0.1524830669
0.360200,0.060606,0.1826419693,0.1826414886
0.360200,0.070707,0.2126165654,0.2126160057
0.360200,0.080808,0.2423770746,0.2423764366
0.360200,0.090909,0.2718935307,0.2718928149
0.360200,0.101010,0.3011362130,0.3011354203
0.360200,0.111111,0.3300756766,0.3300748077
0.360200,0.121212,0.3586827820,0.3586818379
0.360200,0.131313,0.3869287243,0.3869277058
0.360200,0.141414,0.4147850622,0.4147839703
0.360200,0.151515,0.4422237466,0.4422225825
0.360200,0.161616,0.4692171492,0.4692159141
0.360200,0.171717,0.4957380900,0.4957367850
0.360200,0.181818,0.5217598645,0.5217584910
0.360200,0.191919,0.5472562710,0.5472548304
0.360200,0.202020,0.5722016369,0.5722001306
0.360200,0.212121,0.5965708442,0.5965692738
0.360200,0.222222,0.6203393552,0.6203377223
0.360200,0.232323,0.6434832371,0.6434815433
0.360200,0.242424,0.6659791860,0.6659774329
0.360200,0.252525,0.6878045502,0.6878027396
0.360200,0.262626,0.7089373535,0.7089354874
0.360200,0.272727,0.7293563171,0.7293543972
0.360200,0.282828,0.7490408806,0.7490389089
0.360200,0.292929,0.7679712235,0.7679692019
0.360200,0.303030,0.7861282845,0.7861262151
0.360200,0.313131,0.8034937809,0.8034916658
0.360200,0.323232,0.8200502272,0.8200480685
0.360200,0.333333,0.8357809524,0.8357787523
0.360200,0.343434,0.8506701170,0.8506678778
0.360200,0.353535,0.8647027290,0.8647004528
0.360200,0.363636,0.8778646585,0.8778623477
0.360200,0.373737,0.8901426528,0.8901403097
0.360200,0.383838,0.9015243489,0.9015219758
0.360200,0.393939,0.9119982864,0.9119958857
0.360200,0.404040,0.9215539190,0.9215514931
0.360200,0.414141,0.9301816248,0.9301791762
0.360200,0.424242,0.9378727166,0.9378702478
0.360200,0.434343,0.9446194501,0.9446169635
0.360200,0.444444,0.9504150318,0.9504125300
0.360200,0.454545,0.9552536262,0.9552511117
0.360200,0.464646,0.9591303612,0.9591278364
0.360200,0.474747,0.9620413332,0.9620388007
0.360200,0.484848,0.9639836111,0.9639810735
0.360200,0.494949,0.9649552392,0.9649526991
0.360200,0.505051,0.9649552392,0.9649526991
0.360200,0.515152,0.9639836111,0.9639810735
0.360200,0.525253,0.9620413332,0.9620388007
0.360200,0.535354,0.9591303612,0.9591278364
0.360200,0.545455,0.9552536262,0.9552511117
0.360200,0.555556,0.9504150318,0.9504125300
0.360200,0.565657,0.9446194501,0.9446169635
0.360200,0.575758,0.9378727166,0.9378702478
0.360200,0.585859,0.9301816248,0.9301791762
0.360200,0.595960,0.9215539190,0.9215514931
0.360200,0.606061,0.9119982864,0.9119958857
0.360200,0.616162,0.9015243489,0.9015219758
0.360200,0.626263,0.8901426528,0.8901403097
0.360200,0.636364,0.8778646585,0.8778623477
0.360200,0.646465,0.8647027290,0.8647004528
0.360200,0.656566,0.8506701170,0.8506678778
0.360200,0.666667,0.8357809524,0.8357787523
0.360200,0.676768,0.8200502272,0.8200480685
0.360200,0.686869,0.8034937809,0.8034916658
0.360200,0.696970,0.7861282845,0.7861262151
0.360200,0.707071,0.7679712235,0.7679692019
0.360200,0.717172,0.7490408806,0.7490389089
0.360200,0.727273,0.7293563171,0.7293543972
0.360200,0.737374,0.7089373535,0.7089354874
0.360200,0.747475,0.6878045502,0.6878027396
0.360200,0.757576,0.6659791860,0.6659774329
0.360200,0.767677,0.6434832371,0.6434815433
0.360200,0.777778,0.6203393552,0.6203377223
0.360200,0.787879,0.5965708442,0.5965692738
0.360200,0.797980,0.5722016369,0.5722001306
0.360200,0.808081,0.5472562710,0.5472548304
0.360200,0.818182,0.5217598645,0.5217584910
0.360200,0.828283,0.4957380900,0.4957367850
0.360200,0.838384,0.4692171492,0.4692159141
0.360200,0.848485,0.4422237466,0.4422225825
0.360200,0.858586,0.4147850622,0.4147839703
0.360200,0.868687,0.3869287243,0.3869277058
0.360200,0.878788,0.3586827820,0.3586818379
0.360200,0.888889,0.3300756766,0.3300748077
0.360200,0.898990,0.3011362130,0.3011354203
0.360200,0.909091,0.2718935307,0.2718928149
0.360200,0.919192,0.2423770746,0.2423764366
0.360200,0.929293,0.2126165654,0.2126160057
0.360200,0.939394,0.1826419693,0.1826414886
0.360200,0.949495,0.1524834683,0.1524830669
0.360200,0.959596,0.1221714293,0.1221711077
0.360200,0.969697,0.0917363741,0.0917361326
0.360200,0.979798,0.0612089481,0.0612087870
0.360200,0.989899,0.0306198899,0.0306198093
0.360200,1.000000,0.0000000000,0.0000000000
0.370200,0.000000,0.0000000000,0.0000000000
0.370200,0.010101,0.0305896864,0.0305896036
0.370200,0.020202,0.0611485715,0.0611484061
0.370200,0.030303,0.0916458853,0.0916456373
0.370200,0.040404,0.1220509194,0.1220505892
0.370200,0.050505,0.1523330585,0.1523326464
0.370200,0.060606,0.1824618112,0.1824613176
0.370200,0.070707,0.2124068403,0.2124062657
0.370200,0.080808,0.2421379937,0.2421373386
0.370200,0.090909,0.2716253347,0.2716245999
0.370200,0.101010,0.3008391720,0.3008383581
0.370200,0.111111,0.3297500898,0.3297491977
0.370200,0.121212,0.3583289772,0.3583280077
0.370200,0.131313,0.3865470576,0.3865460118
0.370200,0.141414,0.4143759180,0.4143747969
0.370200,0.151515,0.4417875369,0.4417863417
0.370200,0.161616,0.4687543132,0.4687530450
0.370200,0.171717,0.4952490936,0.4952477538
0.370200,0.181818,0.5212452002,0.5212437901
0.370200,0.191919,0.5467164571,0.5467149780
0.370200,0.202020,0.5716372169,0.5716356703
0.370200,0.212121,0.5959823864,0.5959807740
0.370200,0.222222,0.6197274521,0.6197257755
0.370200,0.232323,0.6428485049,0.6428467657
0.370200,0.242424,0.6653222637,0.6653204637
0.370200,0.252525,0.6871260994,0.6871242404
0.370200,0.262626,0.7082380574,0.7082361413
0.370200,0.272727,0.7286368796,0.7286349083
0.370200,0.282828,0.7483020263,0.7483000018
0.370200,0.292929,0.7672136963,0.7672116206
0.370200,0.303030,0.7853528471,0.7853507224
0.370200,0.313131,0.8027012142,0.8026990425
0.370200,0.323232,0.8192413292,0.8192391128
0.370200,0.333333,0.8349565376,0.8349542787
0.370200,0.343434,0.8498310155,0.8498287164
0.370200,0.353535,0.8638497857,0.8638474486
0.370200,0.363636,0.8769987324,0.8769963597
0.370200,0.373737,0.8892646156,0.8892622098
0.370200,0.383838,0.9006350848,0.9006326482
0.370200,0.393939,0.9110986908,0.9110962259
0.370200,0.404040,0.9206448977,0.9206424069
0.370200,0.414141,0.9292640931,0.9292615791
0.370200,0.424242,0.9369475984,0.9369450636
0.370200,0.434343,0.9436876769,0.9436851239
0.370200,0.444444,0.9494775419,0.9494749732
0.370200,0.454545,0.9543113635,0.9543087817
0.370200,0.464646,0.9581842745,0.9581816822
0.370200,0.474747,0.9610923751,0.9610897749
0.370200,0.484848,0.9630327371,0.9630301317
0.370200,0.494949,0.9640034068,0.9640007988
0.370200,0.505051,0.9640034068,0.9640007988
0.370200,0.515152,0.9630327371,0.9630301317
0.370200,0.525253,0.9610923751,0.9610897749
0.370200,0.535354,0.9581842745,0.9581816822
0.370200,0.545455,0.9543113635,0.9543087817
0.370200,0.555556,0.9494775419,0.9494749732
0.370200,0.565657,0.9436876769,0.9436851239
0.370200,0.575758,0.9369475984,0.9369450636
0.370200,0.585859,0.9292640931,0.9292615791
0.370200,0.595960,0.9206448977,0.9206424069
0.370200,0.606061,0.9110986908,0.9110962259
0.370200,0.616162,0.9006350848,0.9006326482
0.370200,0.626263,0.8892646156,0.8892622098
0.370200,0.636364,0.8769987324,0.8769963597
0.370200,0.646465,0.8638497857,0.8638474486
0.370200,0.656566,0.8498310155,0.8498287164
0.370200,0.666667,0.8349565376,0.8349542787
0.370200,0.676768,0.8192413292,0.8192391128
0.370200,0.686869,0.8027012142,0.8026990425
0.370200,0.696970,0.7853528471,0.7853507224
0.370200,0.707071,0.7672136963,0.7672116206
0.370200,0.717172,0.7483020263,0.7483000018
0.370200,0.727273,0.7286368796,0.7286349083
0.370200,0.737374,0.7082380574,0.7082361413
0.370200,0.747475,0.6871260994,0.6871242404
0.370200,0.757576,0.6653222637,0.6653204637
0.370200,0.767677,0.6428485049,0.6428467657
0.370200,0.777778,0.6197274521,0.6197257755
0.370200,0.787879,0.5959823864,0.5959807740
0.370200,0.797980,0.5716372169,0.5716356703
0.370200,0.808081,0.5467164571,0.5467149780
0.370200,0.818182,0.5212452002,0.5212437901
0.370200,0.828283,0.4952490936,0.4952477538
0.370200,0.838384,0.4687543132,0.4687530450
0.370200,0.848485,0.4417875369,0.4417863417
0.370200,0.858586,0.4143759180,0.4143747969
0.370200,0.868687,0.3865470576,0.3865460118
0.370200,0.878788,0.3583289772,0.3583280077
0.370200,0.888889,0.3297500898,0.3297491977
0.370200,0.898990,0.3008391720,0.3008383581
0.370200,0.909091,0.2716253347,0.2716245999
0.370200,0.919192,0.2421379937,0.2421373386
0.370200,0.929293,0.2124068403,0.2124062657
0.370200,0.939394,0.1824618112,0.1824613176
0.370200,0.949495,0.1523330585,0.1523326464
0.370200,0.959596,0.1220509194,0.1220505892
0.370200,0.969697,0.0916458853,0.0916456373
0.370200,0.979798,0.0611485715,0.0611484061
0.370200,0.989899,0.0305896864,0.0305896036
0.370200,1.000000,0.0000000000,0.0000000000
0.380200,0.000000,0.0000000000,0.0000000000
0.380200,0.010101,0.0305595127,0.0305594278
0.380200,0.020202,0.0610882546,0.0610880848
0.380200,0.030303,0.0915554857,0.0915552313
0.380200,0.040404,0.1219305283,0.1219301895
0.380200,0.050505,0.1521827971,0.1521823743
0.380200,0.060606,0.1822818308,0.1822813243
0.380200,0.070707,0.2121973221,0.2121967325
0.380200,0.080808,0.2418991487,0.2418984766
0.380200,0.090909,0.2713574033,0.2713566494
